sector_code,sector,mda_code,mda,sub_code,sub_mda,category_code,category,item_code,item,budget_type,amount,year
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"1,265,196",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2112,Allowances in cash,Actuals,"1,985,045",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2112,Allowances in cash,Supplemental,"3,601,560",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2112,Allowances in cash,Adopted,"2,954,000",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2131,Other employee costs,Actuals,"322,564",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2131,Other employee costs,Supplemental,"154,980",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,21,Compensation of employees,2131,Other employee costs,Adopted,"842,580",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2211,Utilities,Actuals,"122,305",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2211,Utilities,Supplemental,"122,320",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2211,Utilities,Adopted,"122,320",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Actuals,"46,738",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Supplemental,"46,750",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2212,Rent,Adopted,"46,750",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2213,Fuel and lubricants,Actuals,"373,975",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"374,000",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2213,Fuel and lubricants,Adopted,"374,000",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2214,Repairs and maintenance,Actuals,"164,080",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"164,093",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2214,Repairs and maintenance,Adopted,"164,093",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2215,Office materials and other consumables,Actuals,"18,670",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"18,700",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2215,Office materials and other consumables,Adopted,"18,700",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2216,Travel expenses,Actuals,"1,794,847",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2216,Travel expenses,Supplemental,"1,325,000",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2216,Travel expenses,Adopted,"1,325,000",2021
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2261,Other General Expenses,Actuals,"661,534",2019
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2261,Other General Expenses,Supplemental,"661,550",2020
100,Administration,101,Office of the Presidency,10101,Office of the Presidency,22,Use of goods and services,2261,Other General Expenses,Adopted,"661,550",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"1,940,220",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"1,972,344",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"1,978,680",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2112,Allowances in cash,Actuals,"964,875",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2112,Allowances in cash,Supplemental,"977,700",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),21,Compensation of employees,2112,Allowances in cash,Adopted,"1,140,660",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2211,Utilities,Actuals,"119,738",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2211,Utilities,Supplemental,"19,250",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2211,Utilities,Adopted,"19,250",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2212,Rent,Actuals,"110,680",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2212,Rent,Supplemental,"110,775",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2212,Rent,Adopted,"110,775",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2213,Fuel and lubricants,Actuals,"328,000",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2213,Fuel and lubricants,Supplemental,"328,339",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2213,Fuel and lubricants,Adopted,"328,339",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2214,Repairs and maintenance,Actuals,"71,500",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2214,Repairs and maintenance,Supplemental,"71,526",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2214,Repairs and maintenance,Adopted,"71,526",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2215,Office materials and other consumables,Actuals,"174,230",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2215,Office materials and other consumables,Supplemental,"175,266",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2215,Office materials and other consumables,Adopted,"175,266",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2216,Travel expenses,Actuals,"747,609",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2216,Travel expenses,Supplemental,"451,000",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2216,Travel expenses,Adopted,"451,000",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2261,Other General Expenses,Actuals,"880,930",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2261,Other General Expenses,Supplemental,"872,593",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),22,Use of goods and services,2261,Other General Expenses,Adopted,"872,593",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),23,Consumption of fixed capital,2314,Other fixed assets,Actuals,"469,983",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),23,Consumption of fixed capital,2314,Other fixed assets,Supplemental,"535,765",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),23,Consumption of fixed capital,2314,Other fixed assets,Adopted,"535,765",2021
100,Administration,102,Parliament,10201,Office of Speaker (People's House),26,Grants,2621,Current to International Organizations,Actuals,"87,500",2019
100,Administration,102,Parliament,10201,Office of Speaker (People's House),26,Grants,2621,Current to International Organizations,Supplemental,"87,500",2020
100,Administration,102,Parliament,10201,Office of Speaker (People's House),26,Grants,2621,Current to International Organizations,Adopted,"87,500",2021
100,Administration,102,Parliament,10202,Member of Parliament (People's House),21,Compensation of employees,2112,Allowances in cash,Actuals,"14,528,400",2019
100,Administration,102,Parliament,10202,Member of Parliament (People's House),21,Compensation of employees,2112,Allowances in cash,Supplemental,"13,783,200",2020
100,Administration,102,Parliament,10202,Member of Parliament (People's House),21,Compensation of employees,2112,Allowances in cash,Adopted,"13,795,200",2021
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2251,Health and hygiene,Actuals,"310,000",2019
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2251,Health and hygiene,Supplemental,"300,000",2020
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2251,Health and hygiene,Adopted,"300,000",2021
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2261,Other General Expenses,Actuals,"639,400",2019
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2261,Other General Expenses,Supplemental,"549,512",2020
100,Administration,102,Parliament,10202,Member of Parliament (People's House),22,Use of goods and services,2261,Other General Expenses,Adopted,"549,512",2021
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2111,Wages and salaries in cash,Actuals,"152,800",2019
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2111,Wages and salaries in cash,Supplemental,"162,648",2020
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2111,Wages and salaries in cash,Adopted,"161,292",2021
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2112,Allowances in cash,Actuals,"3,026,900",2019
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2112,Allowances in cash,Supplemental,"3,031,200",2020
100,Administration,102,Parliament,10203,Upper House (Senate),21,Compensation of employees,2112,Allowances in cash,Adopted,"3,151,200",2021
100,Administration,102,Parliament,10203,Upper House (Senate),22,Use of goods and services,2211,Utilities,Actuals,"89,949",2019
100,Administration,102,Parliament,10203,Upper House (Senate),22,Use of goods and services,2211,Utilities,Supplemental,"120,000",2020
